0	20	3.95	3.08	3.88	2.94		0.87	0.94	1.81	0.94		3.95	3.08	0.87	3.95		0.07	0.14	0.21	0.14		3.95	3.88	0.07	3.95
0	21	3.86	2.88	3.55	2.61		0.98	0.94	1.92	0.98		3.86	2.88	0.98	3.86		0.31	0.27	0.58	0.31		3.86	3.55	0.31	3.86
0	22	3.56	2.98	3.83	2.89		0.58	0.94	1.52	0.94		3.83	2.98	0.85	3.83		-0.27	0.09	-0.18	-0.27		3.56	3.83	-0.27	-3.83
0	23	3.96	2.91	3.17	2.72		1.05	0.45	1.5	1.05		3.96	2.91	1.05	3.96		0.79	0.19	0.98	0.79		3.96	3.17	0.79	3.96
0	24	3.25	3.05	3.81	2.93		0.2	0.88	1.08	0.88		3.81	3.05	0.76	3.81		-0.56	0.12	-0.44	-0.56		3.25	3.81	-0.56	-3.81
0	25	3.87	3.05	3.09	2.67		0.82	0.42	1.24	0.82		3.87	3.05	0.82	3.87		0.78	0.38	1.16	0.78		3.87	3.09	0.78	3.87
0	26	3.53	2.99	2.99	2.9		0.54	0.09	0.63	0.54		3.53	2.99	0.54	3.53		0.54	0.09	0.63	0.54		3.53	2.99	0.54	3.53
0	27	3.85	2.73	2.96	2.48		1.12	0.48	1.6	1.12		3.85	2.73	1.12	3.85		0.89	0.25	1.14	0.89		3.85	2.96	0.89	3.85
0	28	3.33	2.98	3.1	2.6		0.35	0.5	0.85	0.5		3.33	2.98	0.35	3.33		0.23	0.38	0.61	0.38		3.33	3.1	0.23	3.33
0	29	3.17	2.8	2.9	2.39		0.37	0.51	0.88	0.51		3.17	2.8	0.37	3.17		0.27	0.41	0.68	0.41		3.17	2.9	0.27	3.17
0	30	3.39	2.91	3.01	2.71		0.48	0.3	0.78	0.48		3.39	2.91	0.48	3.39		0.38	0.2	0.580000000000001	0.38		3.39	3.01	0.38	3.39
																									
1	0	2.82	2.15	2.77	2.24		0.67	0.53	1.2	0.67		2.82	2.24	0.58	2.82		0.05	-0.09	-0.04	-0.09		2.82	2.77	0.05	2.82
1	1	2.2	2.54	2.59	2.24		-0.34	0.35	0.01	0.35		2.59	2.54	0.05	2.59		-0.39	0.3	-0.09	-0.39		2.54	2.59	-0.05	-2.59
1	2	2.8	2.17	2.85	2.16		0.63	0.69	1.32	0.69		2.85	2.17	0.68	2.85		-0.05	0.01	-0.040000000000001	-0.05		2.8	2.85	-0.05	-2.85
1	3	2.5	2.45	2.57	2.35		0.05	0.22	0.27	0.22		2.57	2.45	0.12	2.57		-0.07	0.1	0.03	0.1		2.5	2.57	-0.07	-2.57
1	4	3.02	2.13	2.83	2.37		0.89	0.46	1.35	0.89		3.02	2.37	0.65	3.02		0.19	-0.24	-0.05	-0.24		3.02	2.83	0.19	3.02
1	5	2.64	2.6	2.79	2.31		0.04	0.48	0.52	0.48		2.79	2.6	0.19	2.79		-0.15	0.29	0.14	0.29		2.64	2.79	-0.15	-2.79
1	6	2.98	2.22	3.02	2.49		0.76	0.53	1.29	0.76		3.02	2.49	0.53	3.02		-0.04	-0.27	-0.31	-0.27		2.98	3.02	-0.04	-3.02
1	7	2.9	2.5	3.17	2.22		0.4	0.95	1.35	0.95		3.17	2.5	0.67	3.17		-0.27	0.28	0.01	0.28		2.9	3.17	-0.27	-3.17
1	8	3.03	2.13	3.02	2.63		0.9	0.39	1.29	0.9		3.03	2.63	0.4	3.03		0.01	-0.5	-0.49	-0.5		3.03	3.02	0.01	3.03
1	9	3.02	2.57	3.23	2.29		0.45	0.94	1.39	0.94		3.23	2.57	0.66	3.23		-0.21	0.28	0.07	0.28		3.02	3.23	-0.21	-3.23
1	10	2.97	2.32	3.35	2.71		0.65	0.64	1.29	0.65		3.35	2.71	0.64	3.35		-0.38	-0.39	-0.77	-0.39		2.97	3.35	-0.38	-3.35
1	11	3.04	2.56	3.31	2.55		0.48	0.76	1.24	0.76		3.31	2.56	0.75	3.31		-0.27	0.01	-0.26	-0.27		3.04	3.31	-0.27	-3.31
1	12	3.18	2.71	3.82	2.74		0.47	1.08	1.55	1.08		3.82	2.74	1.08	3.82		-0.64	-0.03	-0.67	-0.64		3.18	3.82	-0.64	-3.82
1	13	3.05	2.66	3.4	2.6		0.39	0.8	1.19	0.8		3.4	2.66	0.74	3.4		-0.35	0.06	-0.29	-0.35		3.05	3.4	-0.35	-3.4
1	14	3.89	2.84	3.86	2.9		1.05	0.96	2.01	1.05		3.89	2.9	0.99	3.89		0.03	-0.06	-0.03	-0.06		3.89	3.86	0.03	3.89
1	15	3.76	2.49	3.91	2.64		1.27	1.27	2.54	1.27		3.91	2.64	1.27	3.91		-0.15	-0.15	-0.3	-0.15		3.76	3.91	-0.15	-3.91
1	16	3.93	2.71	4	2.88		1.22	1.12	2.34	1.22		4	2.88	1.12	4		-0.07	-0.17	-0.24	-0.17		3.93	4	-0.07	-4
1	17	3.98	2.73	4.09	2.74		1.25	1.35	2.6	1.35		4.09	2.74	1.35	4.09		-0.11	-0.01	-0.12	-0.11		3.98	4.09	-0.11	-4.09
1	18	3.97	3.02	3.94	2.83		0.95	1.11	2.06	1.11		3.97	3.02	0.95	3.97		0.03	0.19	0.22	0.19		3.97	3.94	0.03	3.97
1	19	3.92	3.15	3.65	2.97		0.77	0.68	1.45	0.77		3.92	3.15	0.77	3.92		0.27	0.18	0.45	0.27		3.92	3.65	0.27	3.92
1	20	4.14	3.05	3.85	2.91		1.09	0.94	2.03	1.09		4.14	3.05	1.09	4.14		0.29	0.14	0.429999999999999	0.29		4.14	3.85	0.29	4.14
1	21	4.05	2.87	3.47	2.75		1.18	0.72	1.9	1.18		4.05	2.87	1.18	4.05		0.58	0.12	0.7	0.58		4.05	3.47	0.58	4.05
1	22	4.03	3.08	3.76	2.79		0.95	0.97	1.92	0.97		4.03	3.08	0.95	4.03		0.27	0.29	0.560000000000001	0.29		4.03	3.76	0.27	4.03
1	23	4	3.17	3.35	2.64		0.83	0.71	1.54	0.83		4	3.17	0.83	4		0.65	0.53	1.18	0.65		4	3.35	0.65	4
1	24	3.9	3.08	3.69	2.89		0.82	0.8	1.62	0.82		3.9	3.08	0.82	3.9		0.21	0.19	0.4	0.21		3.9	3.69	0.21	3.9
1	25	3.94	3.01	3.34	2.79		0.93	0.55	1.48	0.93		3.94	3.01	0.93	3.94		0.6	0.22	0.82	0.6		3.94	3.34	0.6	3.94
1	26	3.99	2.85	3.05	2.69		1.14	0.36	1.5	1.14		3.99	2.85	1.14	3.99		0.94	0.16	1.1	0.94		3.99	3.05	0.94	3.99
1	27	3.78	2.8	3.18	2.2		0.98	0.98	1.96	0.98		3.78	2.8	0.98	3.78		0.6	0.6	1.2	0.6		3.78	3.18	0.6	3.78
1	28	3.88	2.84	3.02	2.63		1.04	0.39	1.43	1.04		3.88	2.84	1.04	3.88		0.86	0.21	1.07	0.86		3.88	3.02	0.86	3.88
1	29	3.31	2.75	2.98	2.24		0.56	0.74	1.3	0.74		3.31	2.75	0.56	3.31		0.33	0.51	0.84	0.51		3.31	2.98	0.33	3.31
1	30	3.72	3	2.92	2.42		0.72	0.5	1.22	0.72		3.72	3	0.72	3.72		0.8	0.58	1.38	0.8		3.72	2.92	0.8	3.72
																									
2	0	2.19	2.7	2.66	2.53		-0.51	0.13	-0.38	-0.51		2.66	2.7	-0.04	-2.7		-0.47	0.17	-0.3	-0.47		2.7	2.66	0.04	2.7
2	1	2.59	2.15	2.88	2.74		0.44	0.14	0.58	0.44		2.88	2.74	0.14	2.88		-0.29	-0.59	-0.88	-0.59		2.59	2.88	-0.29	-2.88
2	2	2.22	2.79	2.81	2.65		-0.57	0.16	-0.41	-0.57		2.81	2.79	0.02	2.81		-0.59	0.14	-0.45	-0.59		2.79	2.81	-0.02	-2.81
2	3	2.68	2.3	3.02	2.7		0.38	0.32	0.7	0.38		3.02	2.7	0.32	3.02		-0.34	-0.4	-0.74	-0.4		2.68	3.02	-0.34	-3.02
2	4	2.17	2.73	2.9	2.47		-0.56	0.43	-0.13	-0.56		2.9	2.73	0.17	2.9		-0.73	0.26	-0.47	-0.73		2.73	2.9	-0.17	-2.9
2	5	2.51	2.26	2.97	2.85		0.25	0.12	0.37	0.25		2.97	2.85	0.12	2.97		-0.46	-0.59	-1.05	-0.59		2.51	2.97	-0.46	-2.97
2	6	2.55	2.8	3.24	2.77		-0.25	0.47	0.22	0.47		3.24	2.8	0.44	3.24		-0.69	0.03	-0.660000000000001	-0.69		2.8	3.24	-0.44	-3.24
2	7	2.72	2.69	3.05	2.8		0.03	0.25	0.28	0.25		3.05	2.8	0.25	3.05		-0.33	-0.11	-0.44	-0.33		2.72	3.05	-0.33	-3.05
2	8	2.8	2.87	3.4	2.72		-0.07	0.68	0.61	0.68		3.4	2.87	0.53	3.4		-0.6	0.15	-0.45	-0.6		2.87	3.4	-0.53	-3.4
2	9	3.05	2.71	3.48	2.83		0.34	0.65	0.99	0.65		3.48	2.83	0.65	3.48		-0.43	-0.12	-0.55	-0.43		3.05	3.48	-0.43	-3.48
2	10	3.11	2.83	3.85	2.84		0.28	1.01	1.29	1.01		3.85	2.84	1.01	3.85		-0.74	-0.01	-0.75	-0.74		3.11	3.85	-0.74	-3.85
2	11	3.4	2.91	3.81	3.05		0.49	0.76	1.25	0.76		3.81	3.05	0.76	3.81		-0.41	-0.14	-0.55	-0.41		3.4	3.81	-0.41	-3.81
2	12	3.06	2.86	3.83	2.79		0.2	1.04	1.24	1.04		3.83	2.86	0.97	3.83		-0.77	0.07	-0.7	-0.77		3.06	3.83	-0.77	-3.83
2	13	3.62	2.9	3.88	2.98		0.72	0.9	1.62	0.9		3.88	2.98	0.9	3.88		-0.26	-0.08	-0.34	-0.26		3.62	3.88	-0.26	-3.88
2	14	3.25	3	4.12	2.85		0.25	1.27	1.52	1.27		4.12	3	1.12	4.12		-0.87	0.15	-0.72	-0.87		3.25	4.12	-0.87	-4.12
2	15	3.75	2.9	4.15	3.05		0.85	1.1	1.95	1.1		4.15	3.05	1.1	4.15		-0.4	-0.15	-0.55	-0.4		3.75	4.15	-0.4	-4.15
2	16	3.58	2.98	4.43	3.15		0.6	1.28	1.88	1.28		4.43	3.15	1.28	4.43		-0.85	-0.17	-1.02	-0.85		3.58	4.43	-0.85	-4.43
2	17	3.91	3.16	4.14	3.09		0.75	1.05	1.8	1.05		4.14	3.16	0.98	4.14		-0.23	0.07	-0.159999999999999	-0.23		3.91	4.14	-0.23	-4.14
2	18	4.17	2.96	4.32	2.91		1.21	1.41	2.62	1.41		4.32	2.96	1.36	4.32		-0.15	0.05	-0.100000000000001	-0.15		4.17	4.32	-0.15	-4.32
2	19	4.3	3.04	4.04	3.06		1.26	0.98	2.24	1.26		4.3	3.06	1.24	4.3		0.26	-0.02	0.24	0.26		4.3	4.04	0.26	4.3
2	20	4.09	3.1	3.96	3.16		0.99	0.8	1.79	0.99		4.09	3.16	0.93	4.09		0.13	-0.06	0.07	0.13		4.09	3.96	0.13	4.09
2	21	4.53	3.01	4.03	3.02		1.52	1.01	2.53	1.52		4.53	3.02	1.51	4.53		0.5	-0.01	0.49	0.5		4.53	4.03	0.5	4.53
2	22	4.05	2.98	3.99	2.86		1.07	1.13	2.2	1.13		4.05	2.98	1.07	4.05		0.06	0.12	0.18	0.12		4.05	3.99	0.06	4.05
2	23	4.41	3.04	3.98	2.86		1.37	1.12	2.49	1.37		4.41	3.04	1.37	4.41		0.43	0.18	0.61	0.43		4.41	3.98	0.43	4.41
2	24	4.05	3.36	3.76	2.87		0.69	0.89	1.58	0.89		4.05	3.36	0.69	4.05		0.29	0.49	0.78	0.49		4.05	3.76	0.29	4.05
2	25	4.14	3.09	3.83	2.96		1.05	0.87	1.92	1.05		4.14	3.09	1.05	4.14		0.31	0.13	0.44	0.31		4.14	3.83	0.31	4.14
2	26	4	2.91	3.6	2.78		1.09	0.82	1.91	1.09		4	2.91	1.09	4		0.4	0.13	0.53	0.4		4	3.6	0.4	4
2	27	4.04	2.97	3.11	2.91		1.07	0.2	1.27	1.07		4.04	2.97	1.07	4.04		0.93	0.06	0.99	0.93		4.04	3.11	0.93	4.04
2	28	3.97	3	3.33	2.66		0.97	0.67	1.64	0.97		3.97	3	0.97	3.97		0.64	0.34	0.98	0.64		3.97	3.33	0.64	3.97
2	29	3.7	2.94	3.05	2.85		0.76	0.2	0.96	0.76		3.7	2.94	0.76	3.7		0.65	0.09	0.74	0.65		3.7	3.05	0.65	3.7
2	30	3.05	3.02	3.05	2.75		0.03	0.3	0.33	0.3		3.05	3.02	0.03	3.05		0	0.27	0.27	0.27		3.05	3.05	0	-3.05
																									
3	0	2.87	2.1	2.95	2.36		0.77	0.59	1.36	0.77		2.95	2.36	0.59	2.95		-0.08	-0.26	-0.34	-0.26		2.87	2.95	-0.08	-2.95
3	1	2.29	2.58	2.61	2.29		-0.29	0.32	0.03	0.32		2.61	2.58	0.03	2.61		-0.32	0.29	-0.03	-0.32		2.58	2.61	-0.03	-2.61
3	2	2.81	2.24	3.01	2.37		0.57	0.64	1.21	0.64		3.01	2.37	0.64	3.01		-0.2	-0.13	-0.33	-0.2		2.81	3.01	-0.2	-3.01
3	3	2.37	2.6	2.8	2.24		-0.23	0.56	0.33	0.56		2.8	2.6	0.2	2.8		-0.43	0.36	-0.07	-0.43		2.6	2.8	-0.2	-2.8
3	4	2.92	2.18	2.98	2.48		0.74	0.5	1.24	0.74		2.98	2.48	0.5	2.98		-0.06	-0.3	-0.36	-0.3		2.92	2.98	-0.06	-2.98
3	5	2.45	2.68	3.34	2.44		-0.23	0.9	0.67	0.9		3.34	2.68	0.66	3.34		-0.89	0.24	-0.65	-0.89		2.68	3.34	-0.66	-3.34
3	6	2.91	2.31	3.12	2.58		0.6	0.54	1.14	0.6		3.12	2.58	0.54	3.12		-0.21	-0.27	-0.48	-0.27		2.91	3.12	-0.21	-3.12
3	7	2.78	2.72	3.28	2.48		0.060000000000001	0.8	0.860000000000001	0.8		3.28	2.72	0.560000000000001	3.28		-0.5	0.24	-0.26	-0.5		2.78	3.28	-0.5	-3.28
3	8	3.03	2.4	3.15	2.79		0.63	0.36	0.99	0.63		3.15	2.79	0.36	3.15		-0.12	-0.39	-0.51	-0.39		3.03	3.15	-0.12	-3.15
3	9	2.98	2.75	3.53	2.63		0.23	0.9	1.13	0.9		3.53	2.75	0.78	3.53		-0.55	0.12	-0.43	-0.55		2.98	3.53	-0.55	-3.53
3	10	3.3	2.82	3.94	2.98		0.48	0.96	1.44	0.96		3.94	2.98	0.96	3.94		-0.64	-0.16	-0.8	-0.64		3.3	3.94	-0.64	-3.94
3	11	3.05	2.77	3.75	2.78		0.28	0.97	1.25	0.97		3.75	2.78	0.97	3.75		-0.7	-0.01	-0.71	-0.7		3.05	3.75	-0.7	-3.75
3	12	3.88	2.9	3.95	2.95		0.98	1	1.98	1		3.95	2.95	1	3.95		-0.07	-0.05	-0.120000000000001	-0.07		3.88	3.95	-0.07	-3.95
3	13	3.46	2.69	4.1	3		0.77	1.1	1.87	1.1		4.1	3	1.1	4.1		-0.64	-0.31	-0.95	-0.64		3.46	4.1	-0.64	-4.1
3	14	3.93	3.08	4.05	3.02		0.85	1.03	1.88	1.03		4.05	3.08	0.97	4.05		-0.12	0.06	-0.06	-0.12		3.93	4.05	-0.12	-4.05
3	15	4	3.26	4.45	2.94		0.74	1.51	2.25	1.51		4.45	3.26	1.19	4.45		-0.45	0.32	-0.13	-0.45		4	4.45	-0.45	-4.45
3	16	3.96	3.05	4.64	3		0.91	1.64	2.55	1.64		4.64	3.05	1.59	4.64		-0.68	0.05	-0.63	-0.68		3.96	4.64	-0.68	-4.64
3	17	4.08	3.23	4.42	3.19		0.85	1.23	2.08	1.23		4.42	3.23	1.19	4.42		-0.34	0.04	-0.3	-0.34		4.08	4.42	-0.34	-4.42
3	18	4.81	3.19	4.11	2.94		1.62	1.17	2.79	1.62		4.81	3.19	1.62	4.81		0.7	0.25	0.95	0.7		4.81	4.11	0.7	4.81
3	19	4.58	3.39	4.33	2.92		1.19	1.41	2.6	1.41		4.58	3.39	1.19	4.58		0.25	0.47	0.72	0.47		4.58	4.33	0.25	4.58
3	20	4.88	3.09	4.07	3.04		1.79	1.03	2.82	1.79		4.88	3.09	1.79	4.88		0.81	0.05	0.859999999999999	0.81		4.88	4.07	0.81	4.88
3	21	4.89	3.56	4.44	2.95		1.33	1.49	2.82	1.49		4.89	3.56	1.33	4.89		0.449999999999999	0.61	1.06	0.61		4.89	4.44	0.449999999999999	4.89
3	22	4.94	3.19	3.99	3.05		1.75	0.94	2.69	1.75		4.94	3.19	1.75	4.94		0.95	0.14	1.09	0.95		4.94	3.99	0.95	4.94
3	23	4.12	3.65	4.29	3.04		0.47	1.25	1.72	1.25		4.29	3.65	0.64	4.29		-0.17	0.61	0.44	0.61		4.12	4.29	-0.17	-4.29
3	24	4.81	3.15	4.01	3.1		1.66	0.91	2.57	1.66		4.81	3.15	1.66	4.81		0.800000000000001	0.05	0.850000000000001	0.800000000000001		4.81	4.01	0.800000000000001	4.81
3	25	4.48	3.4	3.57	2.91		1.08	0.66	1.74	1.08		4.48	3.4	1.08	4.48		0.91	0.49	1.4	0.91		4.48	3.57	0.91	4.48
3	26	4.94	3.12	3.11	3.04		1.82	0.07	1.89	1.82		4.94	3.12	1.82	4.94		1.83	0.08	1.91	1.83		4.94	3.11	1.83	4.94
3	27	4.27	3.45	3.22	2.69		0.819999999999999	0.53	1.35	0.819999999999999		4.27	3.45	0.819999999999999	4.27		1.05	0.76	1.81	1.05		4.27	3.22	1.05	4.27
3	28	4.77	3.18	3.13	2.7		1.59	0.43	2.02	1.59		4.77	3.18	1.59	4.77		1.64	0.48	2.12	1.64		4.77	3.13	1.64	4.77
3	29	4.08	3.23	3.2	2.28		0.85	0.92	1.77	0.92		4.08	3.23	0.85	4.08		0.88	0.95	1.83	0.95		4.08	3.2	0.88	4.08
3	30	3.87	2.9	2.96	2.61		0.97	0.35	1.32	0.97		3.87	2.9	0.97	3.87		0.91	0.29	1.2	0.91		3.87	2.96	0.91	3.87
																									
4	0	2.05	2.54	2.91	2.53		-0.49	0.38	-0.11	-0.49		2.91	2.54	0.37	2.91		-0.86	0.01	-0.850000000000001	-0.86		2.54	2.91	-0.37	-2.91
4	1	2.72	2.15	3	2.67		0.57	0.33	0.9	0.57		3	2.67	0.33	3		-0.28	-0.52	-0.8	-0.52		2.72	3	-0.28	-3
4	2	2.31	2.54	2.86	2.88		-0.23	-0.02	-0.25	-0.23		2.86	2.88	-0.02	-2.88		-0.55	-0.34	-0.89	-0.55		2.54	2.88	-0.34	-2.88
4	3	2.68	2.18	3.02	2.71		0.5	0.31	0.81	0.5		3.02	2.71	0.31	3.02		-0.34	-0.53	-0.87	-0.53		2.68	3.02	-0.34	-3.02
4	4	2.19	2.74	2.87	2.59		-0.55	0.28	-0.27	-0.55		2.87	2.74	0.13	2.87		-0.68	0.15	-0.53	-0.68		2.74	2.87	-0.13	-2.87
4	5	2.7	2.56	3.04	2.85		0.14	0.19	0.33	0.19		3.04	2.85	0.19	3.04		-0.34	-0.29	-0.63	-0.34		2.7	3.04	-0.34	-3.04
4	6	2.71	2.86	3.46	2.66		-0.15	0.8	0.65	0.8		3.46	2.86	0.6	3.46		-0.75	0.2	-0.55	-0.75		2.86	3.46	-0.6	-3.46
4	7	2.78	2.78	3.25	2.97		0	0.28	0.28	0.28		3.25	2.97	0.28	3.25		-0.47	-0.19	-0.659999999999999	-0.47		2.78	3.25	-0.47	-3.25
4	8	2.98	2.92	3.88	2.85		0.06	1.03	1.09	1.03		3.88	2.92	0.96	3.88		-0.9	0.07	-0.83	-0.9		2.98	3.88	-0.9	-3.88
4	9	3.11	2.93	3.6	2.97		0.18	0.63	0.81	0.63		3.6	2.97	0.63	3.6		-0.49	-0.04	-0.53	-0.49		3.11	3.6	-0.49	-3.6
4	10	3.11	2.91	3.79	3.02		0.2	0.77	0.97	0.77		3.79	3.02	0.77	3.79		-0.68	-0.11	-0.79	-0.68		3.11	3.79	-0.68	-3.79
4	11	3.52	2.94	4.06	3.2		0.58	0.859999999999999	1.44	0.859999999999999		4.06	3.2	0.859999999999999	4.06		-0.54	-0.26	-0.8	-0.54		3.52	4.06	-0.54	-4.06
4	12	3.24	2.88	4.2	3.14		0.36	1.06	1.42	1.06		4.2	3.14	1.06	4.2		-0.96	-0.26	-1.22	-0.96		3.24	4.2	-0.96	-4.2
4	13	3.75	2.98	4.08	3.02		0.77	1.06	1.83	1.06		4.08	3.02	1.06	4.08		-0.33	-0.04	-0.37	-0.33		3.75	4.08	-0.33	-4.08
4	14	3.72	3.06	4.71	3.12		0.66	1.59	2.25	1.59		4.71	3.12	1.59	4.71		-0.99	-0.06	-1.05	-0.99		3.72	4.71	-0.99	-4.71
4	15	4.15	2.96	5.02	3.07		1.19	1.95	3.14	1.95		5.02	3.07	1.95	5.02		-0.869999999999999	-0.11	-0.979999999999999	-0.869999999999999		4.15	5.02	-0.869999999999999	-5.02
4	16	4.16	3.28	5.04	3.38		0.88	1.66	2.54	1.66		5.04	3.38	1.66	5.04		-0.88	-0.1	-0.98	-0.88		4.16	5.04	-0.88	-5.04
4	17	4.67	2.98	4.95	3.14		1.69	1.81	3.5	1.81		4.95	3.14	1.81	4.95		-0.28	-0.16	-0.44	-0.28		4.67	4.95	-0.28	-4.95
4	18	4.45	3.6	4.77	3.39		0.85	1.38	2.23	1.38		4.77	3.6	1.17	4.77		-0.319999999999999	0.21	-0.109999999999999	-0.319999999999999		4.45	4.77	-0.319999999999999	-4.77
4	19	5.2	3.11	4.61	3.22		2.09	1.39	3.48	2.09		5.2	3.22	1.98	5.2		0.59	-0.11	0.48	0.59		5.2	4.61	0.59	5.2
4	20	5.14	3.54	4.72	3.43		1.6	1.29	2.89	1.6		5.14	3.54	1.6	5.14		0.42	0.11	0.53	0.42		5.14	4.72	0.42	5.14
4	21	5.53	3	4.83	3.24		2.53	1.59	4.12	2.53		5.53	3.24	2.29	5.53		0.7	-0.24	0.46	0.7		5.53	4.83	0.7	5.53
4	22	5.1	3.71	4.83	3.48		1.39	1.35	2.74	1.39		5.1	3.71	1.39	5.1		0.27	0.23	0.5	0.27		5.1	4.83	0.27	5.1
4	23	4.81	3.17	4.61	3		1.64	1.61	3.25	1.64		4.81	3.17	1.64	4.81		0.2	0.17	0.37	0.2		4.81	4.61	0.2	4.81
4	24	4.87	3.79	4.56	3.46		1.08	1.1	2.18	1.1		4.87	3.79	1.08	4.87		0.31	0.33	0.64	0.33		4.87	4.56	0.31	4.87
4	25	4.68	3.02	4.06	2.93		1.66	1.13	2.79	1.66		4.68	3.02	1.66	4.68		0.62	0.09	0.71	0.62		4.68	4.06	0.62	4.68
4	26	4.86	3.6	3.79	2.85		1.26	0.94	2.2	1.26		4.86	3.6	1.26	4.86		1.07	0.75	1.82	1.07		4.86	3.79	1.07	4.86
4	27	4.77	3.02	3.79	3.04		1.75	0.75	2.5	1.75		4.77	3.04	1.73	4.77		0.98	-0.02	0.959999999999999	0.98		4.77	3.79	0.98	4.77
4	28	4.56	3.32	3.75	2.71		1.24	1.04	2.28	1.24		4.56	3.32	1.24	4.56		0.810000000000001	0.61	1.42	0.810000000000001		4.56	3.75	0.810000000000001	4.56
4	29	4.56	3.01	3.05	2.84		1.55	0.21	1.76	1.55		4.56	3.01	1.55	4.56		1.51	0.17	1.68	1.51		4.56	3.05	1.51	4.56
4	30	3.6	2.99	2.85	2.7		0.61	0.15	0.76	0.61		3.6	2.99	0.61	3.6		0.75	0.29	1.04	0.75		3.6	2.85	0.75	3.6
																									
5	0	2.88	2.09	2.97	2.58		0.79	0.39	1.18	0.79		2.97	2.58	0.39	2.97		-0.09	-0.49	-0.58	-0.49		2.88	2.97	-0.09	-2.97
5	1	2.41	2.36	2.88	2.37		0.05	0.51	0.56	0.51		2.88	2.37	0.51	2.88		-0.47	-0.01	-0.48	-0.47		2.41	2.88	-0.47	-2.88
5	2	2.91	2.12	3.14	2.41		0.79	0.73	1.52	0.79		3.14	2.41	0.73	3.14		-0.23	-0.29	-0.52	-0.29		2.91	3.14	-0.23	-3.14
